iter,batch_size,epoch,loss,mean_loss,Loss,SSIM,PSNR
2770,64,0,0.011899640783667564,,,,
2771,64,0,0.010284310206770897,,,,
2772,64,0,0.011269405484199524,,,,
2773,64,0,0.012604178860783577,,,,
2774,64,0,0.01084187999367714,,,,
2775,64,0,0.008897087536752224,,,,
2776,64,0,0.013114577159285545,,,,
2777,64,0,0.01207302138209343,,,,
2778,64,0,0.011774475686252117,,,,
2779,64,0,0.01168667059391737,,,,
2780,64,0,0.009492251090705395,,,,
2781,64,0,0.009106786921620369,,,,
2782,64,0,0.010770648717880249,,,,
2783,64,0,0.010286914184689522,,,,
2784,64,0,0.009734286926686764,,,,
2785,64,0,0.009870081208646297,,,,
2786,64,0,0.009464106522500515,,,,
2787,64,0,0.010794643312692642,,,,
2788,64,0,0.009533275850117207,,,,
2789,64,0,0.011203072033822536,,,,
2790,64,0,0.010548310354351997,,,,
2791,64,0,0.010830061510205269,,,,
2792,64,0,0.009816686622798443,,,,
2793,64,0,0.011744502931833267,,,,
2794,64,0,0.010583331808447838,,,,
2795,64,0,0.009438150562345982,,,,
2796,64,0,0.011422798037528992,,,,
2797,64,0,0.009277917444705963,,,,
2798,64,0,0.011102191172540188,,,,
2799,64,0,0.010569311678409576,,,,
2800,64,0,0.010655182413756847,,,,
2801,64,0,0.00862862728536129,,,,
2802,64,0,0.010450150817632675,,,,
2803,64,0,0.011943692341446877,,,,
2804,64,0,0.010353516787290573,,,,
2805,64,0,0.010272091254591942,,,,
2806,64,0,0.010446136817336082,,,,
2807,64,0,0.013251136057078838,,,,
2808,64,0,0.012362155131995678,,,,
2809,64,0,0.011460277251899242,,,,
2810,64,0,0.011385678313672543,,,,
2811,64,0,0.012412838637828827,,,,
2812,64,0,0.0103765232488513,,,,
2813,64,0,0.010084928944706917,,,,
2814,64,0,0.010820846073329449,,,,
2815,64,0,0.009314383380115032,,,,
2816,64,0,0.009923450648784637,,,,
2817,64,0,0.012333731167018414,,,,
2818,64,0,0.00919150747358799,,,,
2819,64,0,0.010843644849956036,,,,
2820,64,0,0.010841655544936657,,,,
2821,64,0,0.010075833648443222,,,,
2822,64,0,0.012022240087389946,,,,
2823,64,0,0.0105874203145504,,,,
2824,64,0,0.01060195080935955,,,,
2825,64,0,0.012645392678678036,,,,
2826,64,0,0.011382684111595154,,,,
2827,64,0,0.009581169113516808,,,,
2828,64,0,0.01511613093316555,,,,
2829,64,0,0.010103840380907059,,,,
2830,64,0,0.010121083818376064,,,,
2831,64,0,0.010377244092524052,,,,
2832,64,0,0.010764803737401962,,,,
2833,64,0,0.011686640791594982,,,,
2834,64,0,0.012870682403445244,,,,
2835,64,0,0.010418033227324486,,,,
2836,64,0,0.009788601659238338,,,,
2837,64,0,0.012117154896259308,,,,
2838,64,0,0.012077530845999718,,,,
2839,64,0,0.009057711809873581,,,,
2840,64,0,0.011255122721195221,,,,
2841,64,0,0.01089139562100172,,,,
2842,64,0,0.013020808808505535,,,,
2843,64,0,0.010453800670802593,,,,
2844,64,0,0.01193948369473219,,,,
2845,64,0,0.009698715060949326,,,,
2846,64,0,0.00922342948615551,,,,
2847,64,0,0.012159639969468117,,,,
2848,64,0,0.010688724927604198,,,,
2849,64,0,0.009980499744415283,,,,
2850,64,0,0.008945954963564873,,,,
2851,64,0,0.00993189588189125,,,,
2852,64,0,0.007991345599293709,,,,
2853,64,0,0.007474456913769245,,,,
2854,64,0,0.012238636612892151,,,,
2855,64,0,0.01105609443038702,,,,
2856,64,0,0.009977155365049839,,,,
2857,64,0,0.010676308535039425,,,,
2858,64,0,0.010185685008764267,,,,
2859,64,0,0.009446859359741211,,,,
2860,64,0,0.010847888886928558,,,,
2861,64,0,0.009169870987534523,,,,
2862,64,0,0.01281495951116085,,,,
2863,64,0,0.010879047214984894,,,,
2864,64,0,0.010212554596364498,,,,
2865,64,0,0.009718669578433037,,,,
2866,64,0,0.0080409599468112,,,,
2867,64,0,0.009088313207030296,,,,
2868,64,0,0.009730531834065914,,,,
2869,64,0,0.01297679077833891,,,,
2870,64,0,0.011174852959811687,,,,
2871,64,0,0.010175428353250027,,,,
2872,64,0,0.010310611687600613,,,,
2873,64,0,0.008593041449785233,,,,
2874,64,0,0.01208862941712141,,,,
2875,64,0,0.012734065763652325,,,,
2876,64,0,0.012315735220909119,,,,
2877,64,0,0.010231509804725647,,,,
2878,64,0,0.010300430469214916,,,,
2879,64,0,0.012090533040463924,,,,
2880,64,0,0.011402763426303864,,,,
2881,64,0,0.009344013407826424,,,,
2882,64,0,0.010281020775437355,,,,
2883,64,0,0.010244987905025482,,,,
2884,64,0,0.011028565466403961,,,,
2885,64,0,0.008632623590528965,,,,
2886,64,0,0.009071795269846916,,,,
2887,64,0,0.009293771348893642,,,,
2888,64,0,0.011069748550653458,,,,
2889,64,0,0.011191881261765957,,,,
2890,64,0,0.011310702189803123,,,,
2891,64,0,0.00941288098692894,,,,
2892,64,0,0.014228842221200466,,,,
2893,64,0,0.009105338715016842,,,,
2894,64,0,0.011224305257201195,,,,
2895,64,0,0.009602636098861694,,,,
2896,64,0,0.010057443752884865,,,,
2897,64,0,0.009269564412534237,,,,
2898,64,0,0.010964903049170971,,,,
2899,64,0,0.008656976744532585,,,,
2900,64,0,0.010014759376645088,,,,
2901,64,0,0.0110994977876544,,,,
2902,64,0,0.011139264330267906,,,,
2903,64,0,0.009718503803014755,,,,
2904,64,0,0.008937936276197433,,,,
2905,64,0,0.009554355405271053,,,,
2906,64,0,0.010033170692622662,,,,
2907,64,0,0.01069527305662632,,,,
2908,64,0,0.009309524670243263,,,,
2909,64,0,0.011206160299479961,,,,
2910,64,0,0.011394265107810497,,,,
2911,64,0,0.01071513444185257,,,,
2912,64,0,0.010175899602472782,,,,
2913,64,0,0.012530162930488586,,,,
2914,64,0,0.012578072026371956,,,,
2915,64,0,0.010972327552735806,,,,
2916,64,0,0.010487949475646019,,,,
2917,64,0,0.01190099772065878,,,,
2918,64,0,0.011425403878092766,,,,
2919,64,0,0.010587332770228386,,,,
2920,64,0,0.011952968314290047,,,,
2921,64,0,0.013785148970782757,,,,
2922,64,0,0.01306907832622528,,,,
2923,64,0,0.010617944411933422,,,,
2924,64,0,0.010661574080586433,,,,
2925,64,0,0.010772189125418663,,,,
2926,64,0,0.011401294730603695,,,,
2927,64,0,0.01156188827008009,,,,
2928,64,0,0.009232389740645885,,,,
2929,64,0,0.00834059901535511,,,,
2930,64,0,0.011424235068261623,,,,
2931,64,0,0.009604672901332378,,,,
2932,64,0,0.011076848953962326,,,,
2933,64,0,0.009453493170440197,,,,
2934,64,0,0.01091606356203556,,,,
2935,64,0,0.010201936587691307,,,,
2936,64,0,0.012377789244055748,,,,
2937,64,0,0.010781092569231987,,,,
2938,64,0,0.014431378804147243,,,,
2939,64,0,0.009493711404502392,,,,
2940,64,0,0.01399274729192257,,,,
2941,64,0,0.01335248164832592,,,,
2942,64,0,0.011519594117999077,,,,
2943,64,0,0.012680726125836372,,,,
2944,64,0,0.010901561006903648,,,,
2945,64,0,0.010081754066050053,,,,
2946,64,0,0.01178749930113554,,,,
2947,64,0,0.011596652679145336,,,,
2948,64,0,0.010124712251126766,,,,
2949,64,0,0.010175182484090328,,,,
2950,64,0,0.011459073051810265,,,,
2951,64,0,0.009859091602265835,,,,
2952,64,0,0.010318301618099213,,,,
2953,64,0,0.009466986171901226,,,,
2954,64,0,0.010252084583044052,,,,
2955,64,0,0.009625863283872604,,,,
2956,64,0,0.009880127385258675,,,,
2957,64,0,0.009473239071667194,,,,
2958,64,0,0.008484993129968643,,,,
2959,64,0,0.01091613806784153,,,,
2960,64,0,0.012690102681517601,,,,
2961,64,0,0.01024917047470808,,,,
2962,64,0,0.01124938577413559,,,,
2963,64,0,0.009998336434364319,,,,
2964,64,0,0.008879903703927994,,,,
2965,64,0,0.011356945149600506,,,,
2966,64,0,0.011913612484931946,,,,
2967,64,0,0.010850097052752972,,,,
2968,64,0,0.010603807866573334,,,,
2969,64,0,0.009419139474630356,,,,
2970,64,0,0.010622690431773663,,,,
2971,64,0,0.011407236568629742,,,,
2972,64,0,0.010863043367862701,,,,
2973,64,0,0.012179140001535416,,,,
2974,64,0,0.011602199636399746,,,,
2975,64,0,0.010564867407083511,,,,
2976,64,0,0.011040175333619118,,,,
2977,64,0,0.0113434549421072,,,,
2978,64,0,0.009053004905581474,,,,
2979,64,0,0.010203119367361069,,,,
2980,64,0,0.01134477835148573,,,,
2981,64,0,0.011400486342608929,,,,
2982,64,0,0.008957437239587307,,,,
2983,64,0,0.010272642597556114,,,,
2984,64,0,0.012548673897981644,,,,
2985,64,0,0.009131509810686111,,,,
2986,64,0,0.009049316868185997,,,,
2987,64,0,0.011643042787909508,,,,
2988,64,0,0.011025195941329002,,,,
2989,64,0,0.009880087338387966,,,,
2990,64,0,0.013231245800852776,,,,
2991,64,0,0.009109940379858017,,,,
2992,64,0,0.010178565979003906,,,,
2993,64,0,0.009193941950798035,,,,
2994,64,0,0.01063904445618391,,,,
2995,64,0,0.01113169640302658,,,,
2996,64,0,0.010237069800496101,,,,
2997,64,0,0.011366315186023712,,,,
2998,64,0,0.010240158066153526,,,,
2999,64,0,0.009980877861380577,,,,
3000,64,0,0.010232608765363693,,0.012562904744706255,0.6898862101133624,19.747210143539135
3001,64,0,0.011017913930118084,,,,
3002,64,0,0.009886003099381924,,,,
3003,64,0,0.009189728647470474,,,,
3004,64,0,0.011092504486441612,,,,
3005,64,0,0.009079201146960258,,,,
3006,64,0,0.009157160297036171,,,,
3007,64,0,0.01272375788539648,,,,
3008,64,0,0.009560743346810341,,,,
3009,64,0,0.011064020916819572,,,,
3010,64,0,0.011197867803275585,,,,
3011,64,0,0.012127747759222984,,,,
3012,64,0,0.010255101136863232,,,,
3013,64,0,0.010554405860602856,,,,
3014,64,0,0.012421023100614548,,,,
3015,64,0,0.011318220756947994,,,,
3016,64,0,0.01282506249845028,,,,
3017,64,0,0.010980695486068726,,,,
3018,64,0,0.008002973161637783,,,,
3019,64,0,0.01139291562139988,,,,
3020,64,0,0.01200125366449356,,,,
3021,64,0,0.009299620985984802,,,,
3022,64,0,0.008684311993420124,,,,
3023,64,0,0.009982547722756863,,,,
3024,64,0,0.009653083980083466,,,,
3025,64,0,0.007868261076509953,,,,
3026,64,0,0.00858093611896038,,,,
3027,64,0,0.0091260289773345,,,,
3028,64,0,0.008998459205031395,,,,
3029,64,0,0.011470897123217583,,,,
3030,64,0,0.009626632556319237,,,,
3031,64,0,0.009174048900604248,,,,
3032,64,0,0.01001323014497757,,,,
3033,64,0,0.011681007221341133,,,,
3034,64,0,0.010828006081283092,,,,
3035,64,0,0.009079140610992908,,,,
3036,64,0,0.012098228558897972,,,,
3037,64,0,0.012465469539165497,,,,
3038,64,0,0.010398841463029385,,,,
3039,64,0,0.012706918641924858,,,,
3040,64,0,0.00970425270497799,,,,
3041,64,0,0.00961722806096077,,,,
3042,64,0,0.015434123575687408,,,,
3043,64,0,0.010243154130876064,,,,
3044,64,0,0.010495476424694061,,,,
3045,64,0,0.01098010502755642,,,,
3046,64,0,0.010250892490148544,,,,
3047,64,0,0.012248503975570202,,,,
3048,64,0,0.012649282813072205,,,,
3049,64,0,0.010246500372886658,,,,
3050,64,0,0.012480733916163445,,,,
3051,64,0,0.010697337798774242,,,,
3052,64,0,0.011277414858341217,,,,
3053,64,0,0.0109624108299613,,,,
3054,64,0,0.011912960559129715,,,,
3055,64,0,0.0092358672991395,,,,
3056,64,0,0.008288955315947533,,,,
3057,64,0,0.01226121000945568,,,,
3058,64,0,0.012682301923632622,,,,
3059,64,0,0.009841461665928364,,,,
3060,64,0,0.012351850047707558,,,,
3061,64,0,0.009780649095773697,,,,
3062,64,0,0.01166180893778801,,,,
3063,64,0,0.009481524117290974,,,,
3064,64,0,0.010644475929439068,,,,
3065,64,0,0.0113772451877594,,,,
3066,64,0,0.010490997694432735,,,,
3067,64,0,0.009949002414941788,,,,
3068,64,0,0.011156762950122356,,,,
3069,64,0,0.009917989373207092,,,,
3070,64,0,0.011583028361201286,,,,
3071,64,0,0.008636090904474258,,,,
3072,64,0,0.009707106277346611,,,,
3073,64,0,0.009407959878444672,,,,
3074,64,0,0.01198684424161911,,,,
3075,64,0,0.010827010497450829,,,,
3076,64,0,0.010977648198604584,,,,
3077,64,0,0.007776375859975815,,,,
3078,64,0,0.010880514979362488,,,,
3079,64,0,0.00998825766146183,,,,
3080,64,0,0.008226974867284298,,,,
3081,64,0,0.008964850567281246,,,,
3082,64,0,0.012648331001400948,,,,
3083,64,0,0.010149018839001656,,,,
3084,64,0,0.011035855859518051,,,,
3085,64,0,0.009768839925527573,,,,
3086,64,0,0.008794278837740421,,,,
3087,64,0,0.009390919469296932,,,,
3088,64,0,0.010461057536303997,,,,
3089,64,0,0.009999196976423264,,,,
3090,64,0,0.01008581556379795,,,,
3091,64,0,0.010662845335900784,,,,
3092,64,0,0.00850844569504261,,,,
3093,64,0,0.009416546672582626,,,,
3094,64,0,0.00983964093029499,,,,
3095,64,0,0.009581321850419044,,,,
3096,64,0,0.012617114000022411,,,,
3097,64,0,0.01135579776018858,,,,
3098,64,0,0.008986707776784897,,,,
3099,64,0,0.010993724688887596,,,,
3100,64,0,0.00963224284350872,,,,
3101,64,0,0.009571893140673637,,,,
3102,64,0,0.01157593633979559,,,,
3103,64,0,0.010626448318362236,,,,
3104,64,0,0.009542080573737621,,,,
3105,64,0,0.010560846887528896,,,,
3106,64,0,0.013135954737663269,,,,
3107,64,0,0.00997164472937584,,,,
3108,64,0,0.014086122624576092,,,,
3109,64,0,0.010382896289229393,,,,
3110,64,0,0.009189220145344734,,,,
3111,64,0,0.011569860391318798,,,,
3112,64,0,0.010180648416280746,,,,
3113,64,0,0.009562226012349129,,,,
3114,64,0,0.009180998429656029,,,,
3115,64,0,0.012674098834395409,,,,
3116,64,0,0.009569644927978516,,,,
3117,64,0,0.00937772449105978,,,,
3118,64,0,0.00975420605391264,,,,
3119,64,0,0.010109403170645237,,,,
3120,64,0,0.01126765739172697,,,,
3121,64,0,0.00965116173028946,,,,
3122,64,0,0.009166459552943707,,,,
3123,64,0,0.008545393124222755,,,,
3124,64,0,0.009665034711360931,,,,
3125,64,0,0.01021258719265461,,,,
3126,64,0,0.007897550240159035,,,,
3127,64,0,0.01013326458632946,,,,
3128,64,0,0.009559138678014278,,,,
3129,64,0,0.009656475856900215,,,,
3130,64,0,0.009009100496768951,,,,
3131,64,0,0.007784134708344936,,,,
3132,64,0,0.011688770726323128,,,,
3133,64,0,0.009358617477118969,,,,
3134,64,0,0.01077919453382492,,,,
3135,64,0,0.011832314543426037,,,,
3136,64,0,0.010364135727286339,,,,
3137,64,0,0.009901599958539009,,,,
3138,64,0,0.008148475550115108,,,,
3139,64,0,0.008834229782223701,,,,
3140,64,0,0.009961770847439766,,,,
3141,64,0,0.009339505806565285,,,,
3142,64,0,0.009558577090501785,,,,
3143,64,0,0.011668222025036812,,,,
3144,64,0,0.010948706418275833,,,,
3145,64,0,0.008974551223218441,,,,
3146,64,0,0.009293640032410622,,,,
3147,64,0,0.009660439565777779,,,,
3148,64,0,0.011802907101809978,,,,
3149,64,0,0.0087394705042243,,,,
3150,64,0,0.009945674799382687,,,,
3151,64,0,0.01076982356607914,,,,
3152,64,0,0.00939997285604477,,,,
3153,64,0,0.010422572493553162,,,,
3154,64,0,0.00991141702979803,,,,
3155,64,0,0.011167820543050766,,,,
3156,64,0,0.008734512142837048,,,,
3157,64,0,0.010779576376080513,,,,
3158,64,0,0.010426303371787071,,,,
3159,64,0,0.00885641947388649,,,,
3160,64,0,0.010739093646407127,,,,
3161,64,0,0.012090298347175121,,,,
3162,64,0,0.010317758657038212,,,,
3163,64,0,0.008469595573842525,,,,
3164,64,0,0.011274255812168121,,,,
3165,64,0,0.011125552468001842,,,,
3166,64,0,0.011590167880058289,,,,
3167,64,0,0.008423969149589539,,,,
3168,64,0,0.008828822523355484,,,,
3169,64,0,0.008693180046975613,,,,
3170,64,0,0.00878073088824749,,,,
3171,64,0,0.009978529065847397,,,,
3172,64,0,0.009687544777989388,,,,
3173,64,0,0.009842051193118095,,,,
3174,64,0,0.013513277284801006,,,,
3175,64,0,0.0101444311439991,,,,
3176,64,0,0.009690952487289906,,,,
3177,64,0,0.011853039264678955,,,,
3178,64,0,0.010547969490289688,,,,
3179,64,0,0.008752970024943352,,,,
3180,64,0,0.010751347057521343,,,,
3181,64,0,0.00872725248336792,,,,
3182,64,0,0.010364293120801449,,,,
3183,64,0,0.00824668351560831,,,,
3184,64,0,0.009914075955748558,,,,
3185,64,0,0.011383745819330215,,,,
3186,64,0,0.009374173358082771,,,,
3187,64,0,0.011820469051599503,,,,
3188,64,0,0.009877178817987442,,,,
3189,64,0,0.00954318419098854,,,,
3190,64,0,0.011783263646066189,,,,
3191,64,0,0.009013522416353226,,,,
3192,64,0,0.008266712538897991,,,,
3193,64,0,0.010378489270806313,,,,
3194,64,0,0.00928458385169506,,,,
3195,64,0,0.009784203954041004,,,,
3196,64,0,0.008546402677893639,,,,
3197,64,0,0.008232522755861282,,,,
3198,64,0,0.008403207175433636,,,,
3199,64,0,0.011443251743912697,,,,
3200,64,0,0.011846492998301983,,,,
3201,64,0,0.007945403456687927,,,,
3202,64,0,0.010780496522784233,,,,
3203,64,0,0.010392158292233944,,,,
3204,64,0,0.009044693782925606,,,,
3205,64,0,0.008673245087265968,,,,
3206,64,0,0.008475491777062416,,,,
3207,64,0,0.008043332025408745,,,,
3208,64,0,0.011413674801588058,,,,
3209,64,0,0.008166108280420303,,,,
3210,64,0,0.009672713465988636,,,,
3211,64,0,0.011988462880253792,,,,
3212,64,0,0.009507797658443451,,,,
3213,64,0,0.008701610378921032,,,,
3214,64,0,0.009474074468016624,,,,
3215,64,0,0.007965901866555214,,,,
3216,64,0,0.00850048940628767,,,,
3217,64,0,0.009165933355689049,,,,
3218,64,0,0.010438703000545502,,,,
3219,64,0,0.010550256818532944,,,,
3220,64,0,0.008610702119767666,,,,
3221,64,0,0.012818715535104275,,,,
3222,64,0,0.008951216004788876,,,,
3223,64,0,0.010986517183482647,,,,
3224,64,0,0.009625595062971115,,,,
3225,64,0,0.008189337328076363,,,,
3226,64,0,0.010939515195786953,,,,
3227,64,0,0.009588337503373623,,,,
3228,64,0,0.009025613777339458,,,,
3229,64,0,0.010266466066241264,,,,
3230,64,0,0.009259004145860672,,,,
3231,64,0,0.007772198878228664,,,,
3232,64,0,0.010020786896348,,,,
3233,64,0,0.009989479556679726,,,,
3234,64,0,0.00867478922009468,,,,
3235,64,0,0.00904204323887825,,,,
3236,64,0,0.009590202942490578,,,,
3237,64,0,0.0080892164260149,,,,
3238,64,0,0.007838273420929909,,,,
3239,64,0,0.009665088728070259,,,,
3240,64,0,0.01150546781718731,,,,
3241,64,0,0.009937836788594723,,,,
3242,64,0,0.009319247677922249,,,,
3243,64,0,0.01126619428396225,,,,
3244,64,0,0.008750319480895996,,,,
3245,64,0,0.010936851613223553,,,,
3246,64,0,0.010069290176033974,,,,
3247,64,0,0.010092099197208881,,,,
3248,64,0,0.011250995099544525,,,,
3249,64,0,0.009646382182836533,,,,
3250,64,0,0.010134092532098293,,,,
3251,64,0,0.00891060195863247,,,,
3252,64,0,0.009933218359947205,,,,
3253,64,0,0.010394090786576271,,,,
3254,64,0,0.010136345401406288,,,,
3255,64,0,0.008483223617076874,,,,
3256,64,0,0.009867032058537006,,,,
3257,64,0,0.011112193576991558,,,,
3258,64,0,0.009040314704179764,,,,
3259,64,0,0.008836256340146065,,,,
3260,64,0,0.010004723444581032,,,,
3261,64,0,0.010114076547324657,,,,
3262,64,0,0.009436337277293205,,,,
3263,64,0,0.010571527294814587,,,,
3264,64,0,0.008922958746552467,,,,
3265,64,0,0.010618820786476135,,,,
3266,64,0,0.011499093845486641,,,,
3267,64,0,0.010403323918581009,,,,
3268,64,0,0.008237745612859726,,,,
3269,64,0,0.012130077928304672,,,,
3270,64,0,0.008803948760032654,,,,
3271,64,0,0.009540867060422897,,,,
3272,64,0,0.012531016021966934,,,,
3273,64,0,0.011872458271682262,,,,
3274,64,0,0.010533789172768593,,,,
3275,64,0,0.009736733511090279,,,,
3276,64,0,0.010411720722913742,,,,
3277,64,0,0.010342876426875591,,,,
3278,64,0,0.011888056993484497,,,,
3279,64,0,0.00819153618067503,,,,
3280,64,0,0.00827161967754364,,,,
3281,64,0,0.010417553596198559,,,,
3282,64,0,0.01036001555621624,,,,
3283,64,0,0.010018670000135899,,,,
3284,64,0,0.011548872105777264,,,,
3285,64,0,0.010438801720738411,,,,
3286,64,0,0.009446241892874241,,,,
3287,64,0,0.010757861658930779,,,,
3288,64,0,0.013907043263316154,,,,
3289,64,0,0.011468365788459778,,,,
3290,64,0,0.009154722094535828,,,,
3291,64,0,0.011176085099577904,,,,
3292,64,0,0.010121557861566544,,,,
3293,64,0,0.010127831250429153,,,,
3294,64,0,0.01052805781364441,,,,
3295,64,0,0.009905558079481125,,,,
3296,64,0,0.009149223566055298,,,,
3297,64,0,0.010532863438129425,,,,
3298,64,0,0.009710855782032013,,,,
3299,64,0,0.00849936343729496,,,,
3300,64,0,0.009982753545045853,,,,
3301,64,0,0.010367405600845814,,,,
3302,64,0,0.00912662222981453,,,,
3303,64,0,0.010317002423107624,,,,
3304,64,0,0.010869156569242477,,,,
3305,64,0,0.008418174460530281,,,,
3306,64,0,0.008902370929718018,,,,
3307,64,0,0.009531598538160324,,,,
3308,64,0,0.010009469464421272,,,,
3309,64,0,0.007752752862870693,,,,
3310,64,0,0.01054510660469532,,,,
3311,64,0,0.009809521958231926,,,,
3312,64,0,0.01005307026207447,,,,
3313,64,0,0.008813152089715004,,,,
3314,64,0,0.009190984070301056,,,,
3315,64,0,0.010763002559542656,,,,
3316,64,0,0.012694431468844414,,,,
3317,64,0,0.008704598993062973,,,,
3318,64,0,0.009609994478523731,,,,
3319,64,0,0.009924117475748062,,,,
3320,64,0,0.008882824331521988,,,,
3321,64,0,0.009574505500495434,,,,
3322,64,0,0.009493786841630936,,,,
3323,64,0,0.008920831605792046,,,,
3324,64,0,0.0073929294012486935,,,,
3325,64,0,0.009544089436531067,,,,
3326,64,0,0.01140582375228405,,,,
3327,64,0,0.012166876345872879,,,,
3328,64,0,0.008373452350497246,,,,
3329,64,0,0.009046629071235657,,,,
3330,64,0,0.00803676713258028,,,,
3331,64,0,0.010984718799591064,,,,
3332,64,0,0.008330561220645905,,,,
3333,64,0,0.010064274072647095,,,,
3334,64,0,0.008095883764326572,,,,
3335,64,0,0.011482184752821922,,,,
3336,64,0,0.010061195120215416,,,,
3337,64,0,0.010188426822423935,,,,
3338,64,0,0.011078211478888988,,,,
3339,64,0,0.010800871066749096,,,,
3340,64,0,0.0096736503764987,,,,
3341,64,0,0.010664854198694229,,,,
3342,64,0,0.011441248469054699,,,,
3343,64,0,0.010194254107773304,,,,
3344,64,0,0.008518477901816368,,,,
3345,64,0,0.008952105417847633,,,,
3346,64,0,0.009294369257986546,,,,
3347,64,0,0.007784224580973387,,,,
3348,64,0,0.008845942094922066,,,,
3349,64,0,0.008686909452080727,,,,
3350,64,0,0.009313174523413181,,,,
3351,64,0,0.009317204356193542,,,,
3352,64,0,0.01141677051782608,,,,
3353,64,0,0.00794527493417263,,,,
3354,64,0,0.00955247599631548,,,,
3355,64,0,0.009413264691829681,,,,
3356,64,0,0.00830624159425497,,,,
3357,64,0,0.00857837125658989,,,,
3358,64,0,0.008163336664438248,,,,
3359,64,0,0.010193407535552979,,,,
3360,64,0,0.010162385180592537,,,,
3361,64,0,0.009434167295694351,,,,
3362,64,0,0.008600866422057152,,,,
3363,64,0,0.009409128688275814,,,,
3364,64,0,0.010161157697439194,,,,
3365,64,0,0.009815199300646782,,,,
3366,64,0,0.009645400568842888,,,,
3367,64,0,0.010880419984459877,,,,
3368,64,0,0.00862760841846466,,,,
3369,64,0,0.00944770872592926,,,,
3370,64,0,0.010276222601532936,,,,
3371,64,0,0.01019964274019003,,,,
3372,64,0,0.009434958919882774,,,,
3373,64,0,0.009299544617533684,,,,
3374,64,0,0.009059454314410686,,,,
3375,64,0,0.009932740591466427,,,,
3376,64,0,0.011264021508395672,,,,
3377,64,0,0.009438554756343365,,,,
3378,64,0,0.009823594242334366,,,,
3379,64,0,0.010035418905317783,,,,
3380,64,0,0.0087854890152812,,,,
3381,64,0,0.009177513420581818,,,,
3382,64,0,0.010988081805408001,,,,
3383,64,0,0.009771402925252914,,,,
3384,64,0,0.011770598590373993,,,,
3385,64,0,0.009105749428272247,,,,
3386,64,0,0.008534408174455166,,,,
3387,64,0,0.008609930984675884,,,,
3388,64,0,0.009525900706648827,,,,
3389,64,0,0.010565857402980328,,,,
3390,64,0,0.010026965290307999,,,,
3391,64,0,0.009679306298494339,,,,
3392,64,0,0.011377244256436825,,,,
3393,64,0,0.010096393525600433,,,,
3394,64,0,0.01124773733317852,,,,
3395,64,0,0.01152859628200531,,,,
3396,64,0,0.010938175022602081,,,,
3397,64,0,0.01011362113058567,,,,
3398,64,0,0.011169328354299068,,,,
3399,64,0,0.010323552414774895,,,,
3400,64,0,0.011484230868518353,,,,
3401,64,0,0.009301744401454926,,,,
3402,64,0,0.008216380141675472,,,,
3403,64,0,0.011332863941788673,,,,
3404,64,0,0.009242130443453789,,,,
3405,64,0,0.009783763438463211,,,,
3406,64,0,0.010693516582250595,,,,
3407,64,0,0.009285892359912395,,,,
3408,64,0,0.01001906767487526,,,,
3409,64,0,0.009754359722137451,,,,
3410,64,0,0.010187439620494843,,,,
3411,64,0,0.009515858255326748,,,,
3412,64,0,0.00862776767462492,,,,
3413,64,0,0.008773389272391796,,,,
3414,64,0,0.00968516618013382,,,,
3415,64,0,0.008778348565101624,,,,
3416,64,0,0.010809101164340973,,,,
3417,64,0,0.008740668185055256,,,,
3418,64,0,0.010982031933963299,,,,
3419,64,0,0.012044085189700127,,,,
3420,64,0,0.010212630964815617,,,,
3421,64,0,0.009193776175379753,,,,
3422,64,0,0.00912553258240223,,,,
3423,64,0,0.010253136977553368,,,,
3424,64,0,0.00968620739877224,,,,
3425,64,0,0.009838342666625977,,,,
3426,64,0,0.009622583165764809,,,,
3427,64,0,0.007362206932157278,,,,
3428,64,0,0.008876163512468338,,,,
3429,64,0,0.010267872363328934,,,,
3430,64,0,0.011028657667338848,,,,
3431,64,0,0.011730900034308434,,,,
3432,64,0,0.009622162207961082,,,,
3433,64,0,0.008495884947478771,,,,
3434,64,0,0.008637032471597195,,,,
3435,64,0,0.00879749283194542,,,,
3436,64,0,0.010489965789020061,,,,
3437,64,0,0.009288307279348373,,,,
3438,64,0,0.008572418242692947,,,,
3439,64,0,0.0072613367810845375,,,,
3440,64,0,0.0108440350741148,,,,
3441,64,0,0.010431434027850628,,,,
3442,64,0,0.012275542132556438,,,,
3443,64,0,0.010849572718143463,,,,
3444,64,0,0.008186403661966324,,,,
3445,64,0,0.009215803816914558,,,,
3446,64,0,0.011818775907158852,,,,
3447,64,0,0.011720888316631317,,,,
3448,64,0,0.01029522716999054,,,,
3449,64,0,0.01069425605237484,,,,
3450,64,0,0.010961189866065979,,,,
3451,64,0,0.01065587904304266,,,,
3452,64,0,0.009690888226032257,,,,
3453,64,0,0.009958537295460701,,,,
3454,64,0,0.00818497035652399,,,,
3455,64,0,0.009085575118660927,,,,
3456,64,0,0.00913328118622303,,,,
3457,64,0,0.009570835158228874,,,,
3458,64,0,0.010199815034866333,,,,
3459,64,0,0.008226493373513222,,,,
3460,64,0,0.008718689903616905,,,,
3461,64,0,0.00975366123020649,,,,
3462,64,0,0.010047417134046555,,,,
3463,64,0,0.008436353877186775,,,,
3464,64,0,0.00930116605013609,,,,
3465,64,0,0.011271355673670769,,,,
3466,64,0,0.0100428257137537,,,,
